"met_object_id","link_resource","provenance"
"18. The table is illustrated in color in Antoine CheneviÃ¨re. Russian Furniture: The Golden Age","1780-1840. London",""
"19. Krieg und Frieden: Eine deutsch Zarin in Schloss Pawlowsk. Exh. cat.","Haus der Kunst",""
"20. Mariia Danilovna Malchenko. Art Objects in Steel by Tula Craftsmen. Leningrad","1974",""
"21. The table was restored in 2003 by Linda Borsch","Conservator",""
"470311","http://www.metmuseum.org/art/collection/search/470311","Abbé Victor Terret, Autun (by 1925) ; [ Jean Peslier, Vézelay (sold 1935)] ; [ Brummer Gallery, Paris and New York (1935–1947)]"
"502761","http://www.metmuseum.org/art/collection/search/502761","Mary Elizabeth Adams Brown"
"255949","http://www.metmuseum.org/art/collection/search/255949","Collection of Charles Gillet (1879 – 1972), Lausanne, Switzerland; [by 1972, with Nicolas Koutoulakis (1910-1996), Geneva]; from before 1974 and until 1989, collection of Norbert Schimmel (1904-1990), New York; acquired in 1989, gift of Norbert Schimmel Trust."
"464559","http://www.metmuseum.org/art/collection/search/464559","Edouard Laforge, Lyon (sold 1868); Art market, Paris (1891); Sigismond Bardac, Paris; Georges Hoentschel (French)(after 1900); [ Jacques Seligmann,Paris and New York (in January 1912)]; J. Pierpont Morgan (American), London and New York (1912–1913)"
"24686","http://www.metmuseum.org/art/collection/search/24686","Clarence H. Mackay, Roslyn, NY (until d. 1938; his estate, sold through Jacques Seligmann & Co. to Grancsay); Stephen V. Grancsay, New York (by July 15, 1940–42; his gift to MMA)."
"254923","http://www.metmuseum.org/art/collection/search/254923","Title: Terracotta situla (bucket)
Artist: Attributed to the Lycurgus Painter
Period: Late Classical
Date: ca. 360–340 BCE
Culture: Greek, South Italian, Apulian
Medium: Terracotta; red-figure
Dimensions: H. 10 11/16 in. (27.1 cm)
Classification: Vases
Credit Line: Fletcher Fund, 1956
Object Number: 56.171.64
Curatorial Department: Greek and Roman Art"
"452160","http://www.metmuseum.org/art/collection/search/452160","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"24975","http://www.metmuseum.org/art/collection/search/24975","Ex coll.: Frederick M. Pedersen; Henry Ijima; Etsuko O. and John H. Morris Jr.Dr. Frederick Malling Pedersen, New York (by June 1931–until d. 1947; possibly acquired from Yamanaka and Company, New York; by inheritance to his godson, Henry Shiro Iijima); Henry Shiro Iijima, New York (1947–d. 1994; by inheritance to Etsuko O. and John H. Morris, Jr.); Etsuko O. and John H. Morris Jr., New York (1994–2001; their gift to MMA)."
"252451","http://www.metmuseum.org/art/collection/search/252451","Said to be from Attica (Beazley 1956, p. 83, no. 4)
[Until 1926, with Jacob Hirsch (1874-1955), Geneva, Paris, and New York]; acquired in 1926, purchased from J. Hirsch."
"312429","http://www.metmuseum.org/art/collection/search/312429","Vicente Huidobro, Paris, acquired before 1920; Paul Guillaume, Paris, ca. 1925–(d.)1934; Sir Jacob Epstein, London, 1935–(d.)1959; Nelson A. Rockefeller, New York, 1961, on loan to the MPA, New York, 1961–78"
"469837","http://www.metmuseum.org/art/collection/search/469837","C. Cain, London (sold 1977) ; [ Sotheby's, London (December 15, 1977, no. 23)]"
"504256","http://www.metmuseum.org/art/collection/search/504256","Title: Transverse Flute
Manufacturer: Garion (French)
Date: ca. 1720–40
Geography: Paris, France
Culture: French
Medium: Rosewood, ivory, silver
Dimensions: L. 65.8 cm (25 7/8 in.); external diameter from head to foot 2.9 cm (1 1/8 in.) to 2.5 cm (1 in.); diameter of mount 3.6 cm (1 7/16 in.)
Classification: Aerophone-Blow Hole-side-blown flute (transverse)
Credit Line: Purchase, Robert Alonzo Lehman Bequest, 2005
Object Number: 2005.365
Curatorial Department: Musical Instruments"
"446595","http://www.metmuseum.org/art/collection/search/446595","F. R. Martin (Swedish), Sweden; Alexander Smith Cochran, Yonkers, NY (until 1913; gifted to MMA)"
"247964","http://www.metmuseum.org/art/collection/search/247964","Said to have been found in ancient Numana, province of Ancona, Italy
Ca. 1901-1902, found by Dr. Girolamo Rilli in the necropolis of Numana; [1907, purchased by Alfredo Barsanti from Dr. G. Rilli]; acquired in 1907, purchased from A. Barsanti."
"204804","http://www.metmuseum.org/art/collection/search/204804","Louis XV, King of France , Palais du Louvre, Paris (1740–62; his gift to Marigny) ; Abel-François Poisson, marquis de Marigny , Château de Ménars, France (1762–d. 1781) ; the heirs of Abel-François Poisson, marquis de Marigny and the subsequent owners of Ménars (1781–1811) ; Claude-Victor Perrin, duc de Bellune , Ménars (1811–27) ; comte de Brigode , Ménars (1827–30) ; through his widow to her husband, Joseph-Phillipe-François de Riquet, prince de Chimay , Ménars (from 1830) ; his daughter Marie-Henriette-Valentine Riquet ; and her husband the prince de Bauffremont (1879–81; sale, Ménars, June 10, 1881, no. 6; to Rothschild) ; Baron Alphonse de Rothschild , rue Saint-Florentin, Paris (from 1881) ; his wife Baroness Alphonse de Rothschild (until d. 1911) ; her son Baron Edouard Alphonse James de Rothschild (recorded in 1929, d. 1949) ; [ Wildenstein and Co., Inc. , New York (until 1967; sold to MMA) ]"
"247916","http://www.metmuseum.org/art/collection/search/247916","Said to be from Cumae (Beazley 1942, p. 588, no. 112)
Before or in 1906, excavated at Cumae; [afterwards, with Tom and Ignazio Virzi, Palermo]; [by 1907, purchased from T. and I. Virzi by Edward Perry Warren, Lewes House, England]; acquired in 1907, purchased from E.P. Warren."
"444408","http://www.metmuseum.org/art/collection/search/444408","Edward C. Moore (American), New York (until d. 1891; bequeathed to MMA)"
"466254","http://www.metmuseum.org/art/collection/search/466254","Victor Martin Le Roy 1842–1918, Neuilly-sur-Seine ; Jean-Joseph Marquet de Vasselot 1871–1946, Paris ; [ Alain Moatti, Paris (sold 1993)]"
"254896","http://www.metmuseum.org/art/collection/search/254896","Said to be from Nola (Beazley 1963, p. 197, no. 3).
Until 1919, private collection, UK; May 22-23, 1919, purchased by William Randolph Hearst through Sotheby, Wilkinson and Hodge, London; 1919-1951, collection of William Randolph Hearst, New York and San Simeon; 1951-1956, with the William Randolph Hearst Foundation, New York; acquired in 1956, purchased from the W. R. Hearst Corporation."
"459199","http://www.metmuseum.org/art/collection/search/459199","Frederic Neuberg, Vienna; Otto Hopfinger, New York; [Blumka Gallery, New York]."
"464604","http://www.metmuseum.org/art/collection/search/464604","Treasure of Cherves (Charente). Excavated at Château-Chesnel, near Plumejeau, France, December 11, 1896.; comte Ferdinand de Roffignac, Angoulême, France; [ E. Lowengard, London (sold 1902)]; J. Pierpont Morgan (American), London and New York (1902–1913)"
"200668","http://www.metmuseum.org/art/collection/search/200668","Jean Antoine Houdon (1788–d. 1828) ; his daughter Sabine Houdon , Paris (1828–d. 1836) ; her grandson Henri Perron , Paris (by descent, 1836–after ca. 1905) ; descended in the family of Henri Perron (until after ca. 1905) ; Jacques-Antoine Doucet (by 1906–12; Doucet sale, Galerie Georges Petit, Paris, June 5–8, 1912, no. 113; sold to Duveen for 450,000 fcs. [$96,000]); [ Duveen Brothers , in 1912; sold to Elbert H. Gary for $110,000 ] ; Judge Elbert H. Gary , New York (by 1914–28) ; [ Gary sale, American Art Association , New York, April 19–21, 1928, no. 251, unsold ] ; [ sold by private agreement through Knoedler and Co., New York , April 22, 1928; sold to Mrs. E. S. Harkness for $245,000 ] ; Mrs. Edward S. Harkness , New York (1928–d. 1950; bequeathed to MMA)"
"1. Voltaire (FranÃ§ois MarÃ­e Arouet","1696â€Š-â€Š1778)",""
"2. Louise Brongniart","1779",""
"3. Salon of 1789","Paris",""
"4. Guilhem Scherf in Portraits publics 2006","p.ã€€166",""
"5. Titled L'Enfant Ã  la Cage (Child with a Cage)","it is in the collection of the MusÃ©e du Louvre",""
"6. Scherf in Portraits publics 2006","p.ã€€166",""
"7. Scherf in Houdon 2003","pp.ã€€133â€Š-â€Š40",""
"204758","http://www.metmuseum.org/art/collection/search/204758","Comissioned by Count Jan and Countess Valeria Tarnowski (1804/6–49) ; by descent, the heirs of Count Jan and Countess Valeria Tarnowski (1849–before 1871; sold to Wawra) ; [ C.J. Wawra , Vienna (until 1871) ] ; Freiherr Carl von Schwarz , Vienna (after 1871) ; descended in the family of Freiherr Carl von Schwarz , Vienna (until 1967; sold through Piero Tozzi, New York to MMA)"
"3. Cicognara 1823â€Š-â€Š25","vol. 7",""
"7. Notably","Dominika Wronikowska (see Wronikowska 2002). See also Mikocka-Rachubowa 2001",""
"9. Franck to Canova","July 9",""
"11. Canova","Rome",""
"204812","http://www.metmuseum.org/art/collection/search/204812","Dervillé et Compagnie, Paris ; Stephane Dervillé ; descended in the family of Stephane Dervillé (until 1950) ; [ Wildenstein and Co., Inc. , New York (until 1967; sold to MMA) ]"
"24693","http://www.metmuseum.org/art/collection/search/24693","Clarence H. Mackay, New York (until d. 1938; his estate, sold through Jacques Seligmann & Co. to Grancsay); Stephen V. Grancsay, New York (by January 14, 1941–42; his gift to MMA)."
"205250","http://www.metmuseum.org/art/collection/search/205250","Louis XV, King of France (about 1753–74) ; Private Collection, London (until 1969) ; [ sale, Property of a Lady, Sotheby's, London , June 3, 1969, lots 117 and 118; sold for £420 to Clements ] ; Clements (from 1969) ; Charles and Jayne Wrightsman , New York (until 1970; to MMA)"
"205526","http://www.metmuseum.org/art/collection/search/205526","Louis XV, King of France (1759–after 1787) ; Louis XVI, King of France ; Louis XVIII, King of France ; [ Revolutionary sales of royal property 1793–94 ] ; [ Rosenberg & Stiebel , New York, sold to Wrightsman (1967)] ; Mr. and Mrs. Charles Wrightsman , New York (until 1973; to MMA)"
"199410","http://www.metmuseum.org/art/collection/search/199410","Clodion (Claude Michel) (until at least 1792) ; possibly Dumont (until 1793; sale, Paillet, Paris, February 4, 1793, no. 203) ; [ anonymous sale, organized by François Léandre Regnault Delalande Paris, June 6, 1805, no. 190 ] ; F. L. Feuchère père (until d. 1828; sale, January 17–18, 1829, no. 270) ; [ Beurdeley , Paris (by 1862) ] ; [ Jacques Seligmann , Paris ] ; or [ Arnold Seligmann , Paris (before 1911) ] ; George A. Kessler , Paris (probably after 1910 or 1911–d. 1918; sold to François Coty, 1921; François Coty , Paris (1921–36; sale, Galerie Jean Charpentier, Paris, November 30–December 1, 1936, no. 67); Paul Gouvert , Paris (after 1939) ; [ Arnold Seligmann, Rey and Company, New York (until 1944; sold to MMA) ]"
"255275","http://www.metmuseum.org/art/collection/search/255275","“Said to be from Paros, but more likely to be from Naxos” (Preziosi in Antiquities from the collection of Christos G. Bastis, 1987, p. 121)
[Until 1947, with Nicolas Koutoulakis, Paris]; 1947, purchased by Christos G. Bastis from Nicolas Koutoulakis; acquired in 1968, gift of Christos G. Bastis."
"255154","http://www.metmuseum.org/art/collection/search/255154","[Until 1963, with Nicolas Koutoulakis, Geneva]; acquired in November 1963, purchased from N. Koutoulakis."
"470312","http://www.metmuseum.org/art/collection/search/470312","The Teutonic Knights, Vienna (sold 1937) ; [ Saemy Rosenberg, Amsterdam (in 1937)] ; Baroness Catalina von Pannwitz, Amsterdam ; [ Rosenberg & Stiebel, New York (sold 1953)]"
"199674","http://www.metmuseum.org/art/collection/search/199674","Helen Hay Whitney (until 1944; bequeathed to MMA)"
"199708","http://www.metmuseum.org/art/collection/search/199708","Commissioned for Marquise de Montespan ; possibly Comte de Toulouse , Château de Rambouillet ; Louis Philippe, King of France , Palais Royal, Paris (until 1852) ; [ King Louis-Philippe sale, Domaine de Monceaux , January 28, 1852, no. 9 ] ; possibly Comte Sée (until 1887; Comte Sée sale, Hôtel Drouot, Paris May 23, 1887, nos. 8–11; sold to B. Martin); Bradley Martin ; Countess of Craven (Cornelia Martin) (until 1922; her sale, Christie's, London, April 25, 1922, nos. 2–5; sold to Cubit); Cubit (from 1922) ; [ French and Co., New York , until 1946; sold to MMA ]"
"24860","http://www.metmuseum.org/art/collection/search/24860","Title: Rapier of Prince-Elector Christian II of Saxony (1583–1611)
Sword cutler: Hilt by Israel Schuech (German, Dresden, active ca. 1590–1610)
Bladesmith: Blade by Juan Martinez (Spanish, Toledo, active ca. 1600)
Date: dated 1606
Geography: Dresden; Toledo
Culture: hilt, German, Dresden; blade, Spanish, Toledo
Medium: Steel, bronze, gold, enamel, paste jewels, cameos, pearls, wood
Dimensions: L. 48 in. (121.9 cm); L. of blade 41 1/4 in. (104.8 cm); W. 6 3/4 in. (17.2 cm); Wt. 3 lb. 4 oz. (1474 g)
Classification: Swords
Credit Line: Fletcher Fund, 1970
Object Number: 1970.77
Curatorial Department: Arms and Armor"
"452112","http://www.metmuseum.org/art/collection/search/452112","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"248904","http://www.metmuseum.org/art/collection/search/248904","Found in Attica (Richter 1915, 71)
[Until 1914, with M.L. Kampanes]; acquired in 1914, purchased from M.L. Kampanes."
"205116","http://www.metmuseum.org/art/collection/search/205116","Emile Gavet , Paris (until 1889) ; Mrs. Oliver Hazard Perry Belmont , Newport, Rhode Island (by 1922) ; [ Duveen Brothers , until 1928; sold to Herbert H. Lehman ] ; Governor (later Senator) and Mrs. Herbert Lehman (1928–69)"
"24927","http://www.metmuseum.org/art/collection/search/24927","John Mortimer Schiff, New York City (until 1986; his gift to MMA)."
"24931","http://www.metmuseum.org/art/collection/search/24931","Georges Pauilhac, Toulouse (until d. 1958; by inheritance to his granddaughter; their sale, Chassaing & Rivet Commissaires Priseurs, Hô
tel des Ventes Saint-Georges, Toulouse, March 23, 1983, no. 85); anonymous (until 1987; Versteigerung wertvoller antiker Waffen, seltener Militaria und bedeuntender historischer Sammlungsstücke sale, Mars & Merkur GmbH, Frankfurt am Main, May 23, 1987, no. 86, for DM 13,000 to an anonymous buyer); anonymous (1987–88; sold through Mars & Merkur Kunsthandels GmbH to MMA)."
"24937","http://www.metmuseum.org/art/collection/search/24937","[Eric Vaule, Bridgewater, Conn., until 1989; sold to MMA]."
"452111","http://www.metmuseum.org/art/collection/search/452111","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"446297","http://www.metmuseum.org/art/collection/search/446297","[ [Léonce] Alexandre Rosenberg, Paris, until 1913; sold to MMA]"
"24861","http://www.metmuseum.org/art/collection/search/24861","E. Bidal, Paris (by 1900); Nikolai Pompeyevich Chabelskii, probably Saint-Raphaël, France (after 1900); Gustave Diderrich, Philadelphia (by 1931, still in 1938); Anonymous (Important Arms and A Magnificent Garniture by Boutet, Christie, Manson, & Woods, London, July 8, 1970, no. 81, sold to MMA)."
