"met_object_id","link_resource","sim_type","sim_text"
"191259","http://www.metmuseum.org/art/collection/search/191259","Inscription","On body of stove:
1. Ein Leiter Jacob sicht biss an den Himmel reichen. Christi zukunft ins fleisch bedeüt diss geistlich zeichen (Trans.: Jacob sees a ladder reaching to heaven: this spiritual sign foretells Christ's future (life) in flesh [Gen. Chap. 28]).
2. Schau wie Rebecca hie diss Abrahams Knecht ehret. Dem der Gott förchtet wirdt ein Frome Weib bescheeret. (Trans.: Behold here how Rebecca honors Abraham's serving-man: on him who seeks God, a pious wife is bestowed [Gen. Chap. 24]).
3. Den Abraham verheist Gott einen jungen Ehrben. Gastfrey ein Mittel ist Gotts Gegen zu erwerben (Trans.: God promises to Abraham a young heir: Hospitality is a means to gain God's favor [Gen. Chap. 18]).
4. Hier Vatter und der Sohn ein schwere prob ausstehen. Wo bey ein Vorbild wir dess opfers Christi sehen. (Trans.: Here father and son undergo a severe test: whereby we see a symbol of Christ's sacrifice [Gen. Chap. 22]).
5. Wie dorten Samsons Löw nach seim tod honig geben. Also auch Christ tod bringt uns das susse leben. (Trans.: As Samson's lion gave honey after his death: so Christ's death brings us sweet life [Judges Chap. 14]).
6. Lass sich von Gotts befehl nicht leicht abwendig machen. Wilt nicht dem Hellen-Löw gerahten in dem Rachen. (Trans.: Do not depart lightly from God's commandment. (Then) you will not fall into the throat of the lion of Hell [I Kings Chap. 13]).

On chimney:
1. Wie wunderlich auch Gott die seinen könne speisen. Mit sein exempel diss Elias.. beweisen. (Trans.: How wonderfully God can feed his own: With his example Elias can prove this).
2. Der kleine Hirt schlagt den, den allen macht ein schrenken. In kleinen Leib kan offt ein dappfer Hertze stecken. (Trans.: The little shepherd slays him whom all fear. In a small body there may ofter be a courageous heart [I Samuel Chap. 17]).
3. Die Fromen müssen offt mit Gott in nöhten ringen. Standhafftig kämpffen macht den Gig uns davon bringen. (Trans.: The pious must often wrestle with God in time of need: To fight with steadfast strength brings us victory [Gen. Chap. 32)]).
4. Es stirbet Abraham, satt alters und der tagen. Gott lass auch unser Seel in Seine Schooss hin tragen. (Trans.: Abraham dies, full of years: may God also take our soul into his protection [Gen. Chap. 25]).
5. Fur Seine brüder aus Gott, David angesehen. Was gringt ist vor der Aelt das wil Gott nicht verschniehen. (Trans.: David is chosen by God from among his brothers. What is slight in the eyes of the world, God will not scorn [I Samuel Chap. 16]).
6. Wan offt der man ihm selbst ein unglück thut auf laden. Ein kluges Weib verhutt und wendet seinen schaden. (Trans.: Often when a man burdens himself with an unfortunate deed, a clever woman protects (him) and turns the misfortune in another direction [I Samuel Chap. 25]).
View more"
"194432","http://www.metmuseum.org/art/collection/search/194432","Marking","In underglaze blue enamel, on underside within foot ring: [dome of Florence Cathedral] / •F• (possibly for Francesco I de'Medici)"
"209063","http://www.metmuseum.org/art/collection/search/209063","Signature","At lower left: L.L. 1556"
"194622","http://www.metmuseum.org/art/collection/search/194622","Inscription","[three times in center of frieze, gilt bronze] : MA (monogram of Marie Antoinette)"
"194622","http://www.metmuseum.org/art/collection/search/194622","Marking","[on back, branded]: [crowned] MA [within legend] GARDE MEUBLE DE LA REINE (stamp of the Garde-Meuble of Marie Antoinette); [under marble top, stenciled]: [crowned] SC (inventory mark of Château de Saint-Cloud)"
"313240","http://www.metmuseum.org/art/collection/search/313240","Inscription","che-le-TE’ CHAN-K’INICH k’uhul-AJAW-[earspool] k’uhulAJAW-pa’-CHAN yu-UXUL CHAK-ka-la-TE’
Chel Te’ Chan K’inich, holy lord of Yaxchilan; it is his sculpture, Chakalte’.

ti-lo-ma sa-ha-la
Tiloom, sahal"
"195223","http://www.metmuseum.org/art/collection/search/195223","Inscription","In center: C R

In reserve at lower edge: THOMAS TOFT"
"451023","http://www.metmuseum.org/art/collection/search/451023","Inscription","Signature and date in Persian in nasta‘liq script:
در روز 3 شنبه هشتم شهر شوال/ با إقبال سنهٔ 1039 به إتمام رسید. رقم کمینه رضاء عباسى/ ه
Completed on Tuesday, eighth of Shawwal, from the fortunate year of
1039 AH [May 21, 1630 CE]. Painted by the humble Riza-yi ‘Abbasi

(Translation from ""Masterpieces from the Department of Islamic Art in the Metropolitan Museum of Art,"" 2011, p. 221)."
"500605","http://www.metmuseum.org/art/collection/search/500605","Marking","Stamped on each head. 1) Chinese stamp: ""Genuine Ma Cheng-Tien""; 2)a seal: made in Shangai, old city; 3) figure of god of prosperity."
"191803","http://www.metmuseum.org/art/collection/search/191803","Signature","Signed on base: Rodin"
"208816","http://www.metmuseum.org/art/collection/search/208816","Marking","Unmarked"
"191843","http://www.metmuseum.org/art/collection/search/191843","Signature","On back of neck: A. Rodin"
"451203","http://www.metmuseum.org/art/collection/search/451203","Inscription","In borders at top and bottom in Arabic in “new-style” script :
بغداد حماها الله تعالی في شهور/ سنة سبع وسبعمائة هلالیة
Baghdad, may God, the exalted, protect her, in the months of the year 707 AH [1307–8 CE]

At center in Arabic in muhaqqaq script:
احمد بن السهروردي البکري/ حامداً ومصلیاً علی نبیه/ محمد وآله وصحبه مسلماً
Ahmad ibn Suhrawardi al-Bakri praises God and prays for His messenger Muhammad, his family, and his companions and salutes.

English translations of the Qur’an are taken from Arthur J. Arberry’s ""The Koran Interpreted"" (New York, 1966)."
"22769","http://www.metmuseum.org/art/collection/search/22769","Inscription","Inscribed on the scabbard: As a testimonial of the high sense entertained of the services and gallantry of Brigadier General Daniel Davis, particularly in the Sortie at Erie where he fell leading his fellow Citizens to victory, this Sword is presented by his Excellency Daniel D. Tompkins Governor of the State of New York pursuant to Resolutions of the Senate and Assembly of the said State to Alfred Davis, his eldest Male heir; engraved on plate: Brigadier General Daniel Davis, New York Militia; inscribed on the side-plate of the grip: Palomor(?) & Hinsdiali(?)."
"22769","http://www.metmuseum.org/art/collection/search/22769","Marking","Marked within a rectangle on the blade: I T."
"193344","http://www.metmuseum.org/art/collection/search/193344","Inscription","On tablet held by left predella figure: [ET] ECCE EGO / AD[D]VCAM / AQVAS DI / LVVII [SUPER] TERR[AM UT] IN[TER] / FICI / AM O[MN]E[M] / CARNEM / IN AQVA (sic) / [trans.: '[And,] behold, I, even I, do bring a flood of waters upon the earth, to destroy all flesh, in the water' Genesis, 6:17 (Authorized King James Version), N.B.: verse actually ends 'in qua spiritus vitæ est subter cælum' / 'in which is the breath of life', not 'in aqua' / 'in the water', as in inscription]

On tablet held by the right predella figure: [ET] MVLTIPLI / CAT[A]E SV[N]T / AQV[A]E ET / ELEVAVE- / RV[N]T ARCA[M] / IN SVB / LIME [A] TERR[A] [trans.: '[And] the waters increased, and bare up the ark and it was lift (sic) up above the earth' Genesis, 7:17 (Authorized King James Version)]

Central reservation between prophet predella figures: FRAVS / INIMICA / LVCI / 1531 [trans.: 'Fraud the enemy of light 1531' (donor's motto)]

Across lowest register: F I L [initials of donor's motto]

At base of ""plinth"" springer: Two small shields, each or, V and B sable [initials of Valentin Bousch]"
"22631","http://www.metmuseum.org/art/collection/search/22631","Inscription","On the reverse of the blade: LIGER fourbisseu de S: A Msgr Le Duc de Chartre & Comte de Clermont Rue Coquilliere à Paris; on the grip: Congress to Col. Willet Oct. 11 1777."
"22631","http://www.metmuseum.org/art/collection/search/22631","Marking","Paris silver marks include: (1) crowned P with 85 (on base of grip, pas d'ane and shell guard; wardens mark for 1785–86; (2) interlaced L's (on base of grip, pas d'ane, and shell guard; charge mark for small work, 1783-1789); (3) a parrot's head (on button of pommel, knuckleguard and base of grip; discharge mark for small work, 1786–1789); (4) maker's mark consisting of the letters CL, surmounted by dots, flanking a sword in pale the point in chief (on pas d'ane and shell guard)."
"192727","http://www.metmuseum.org/art/collection/search/192727","Signature","Incised on base behind figures: CLODION"
"474435","http://www.metmuseum.org/art/collection/search/474435","Inscription","(on base, around Brazen Serpent medallion): + SeRPenS . In LIGnO . XPM [should be CHRISTUM] nOTAT . I[N] . CRVCe . PASSVM [EST] (the serpent on the wood marks [where] Christ suffered on the Cross)

(on base, around Moses and Burning Bush medallion): + nOn . ARDenS RVB9 [should be RVBVS] AnGeLICI . ReSeRACIO [should be REVELATIO] . VERBI (the non-burning bush [is] the revelation of the angelic word)

(on base, around Aaron’s Rod medallion): + F[LO]RIDA . VIRGA . nVCeM . FeRT . VIRGO . CVnCta FeRenTeM (the flowering rod bears fruit which produces a complete virgin)

(on base, around Noah’s Ark medallion): + ARCA + NOE + PRO + DILVVIO + BAPTISMA + FIGURA (The Ark of Noah through the flood prefigures Baptism)

(around rim of base): + QVI . MAnDVCAT . CARneM . meAM . eT . BIBIT . SAnGV . IneM . meVm . IN . Me . MAneT . [symbol for et] . eGO . IN . eO . DICIT DOmINVS (he who eats my flesh, drinks my blood, remains in me, and I in him, says the Lord)"
"195473","http://www.metmuseum.org/art/collection/search/195473","Signature","Engraved above each keyhole, in script: Biennais"
"195473","http://www.metmuseum.org/art/collection/search/195473","Marking","Struck on one wing of each winged disk: [1] B surmounted by crouching monkey, pellet each side, within lozenge (maker's mark of Biennais); [2] cock and numeral 1 in octagon (Paris mark for 1st standard silver,1809–19); [3] helmeted head in circle (Paris medium excise mark for silver, 1809–19); struck on other wing of each winged disk: [4] classical head, letter P in oval (standard mark, 1793–94)"
"453351","http://www.metmuseum.org/art/collection/search/453351","Inscription","The inscriptions in Ottoman Turkish prose identify the figures as:
Jabra'il 'Alayhi as-salaam [Gabriel; left] and Omar ibn Zayd [the shepherd; right]"
"451725","http://www.metmuseum.org/art/collection/search/451725","Signature","In Persian: ""Signed by Habib Allah""."
"451725","http://www.metmuseum.org/art/collection/search/451725","Inscription","In Persian: Painted by order of Shah `Abbas [added when manuscript was remounted]; In Arabic, across tree at left: charitable foundation (waqf)

In Persian in nasta‘liq script:
Attar, Manṭiq al-Ṭayr منطق الطیر story مجمع مرغان (Conference of the Birds) at the beginning of the book.

(Farīd al-Dīn ‘Aṭṭār, Manṭiq al-Ṭayr, ed. Sayyid Ṣādiq Guharīn, Bungāh Tarjama va Nashr-I Kitāb publication, Tehran, 1342/1959, p.39).

A. Ghouchani, 2011"
"451725","http://www.metmuseum.org/art/collection/search/451725","Marking","Seal (affixed throughout the manuscript): Shah Abbas"
"459204","http://www.metmuseum.org/art/collection/search/459204","Inscription","""NON / FORMA / SED / VER / [ITAS / MIR] ANDA / EST"" (Not beauty but truth is to be admired)."
"21940","http://www.metmuseum.org/art/collection/search/21940","Inscription","Inscribed: (in classic Hebraic characters but including several mistakes, on staghorn plaque on underside of stock) HAB GOT LIEB HOCH HERZE; (in Gothic letters, on staghorn plaque with arms of Württemberg) Gloria . in excelsis . deo . Et . in . terra . pax . hominibus . bon[a]e . voluntatis . Laudam[us] . te . Benedicti[mus] . te . 1460; (in Gothic letters, on staghorn plaque with arms of Savoy) O Maria . graciosa . Dei . m[ate]r . generosa . Dig[n]a . laude . gloriosa . Sis . pro . nobis . speciosa . ad[?] M . CCCC . LX."
"21940","http://www.metmuseum.org/art/collection/search/21940","Marking","Heraldry: [on right side of stock] Württemberg: Or, three stag's antlers fessways in pale sable; [on left side of stock] Savoy: Gules, a cross argent."
"198556","http://www.metmuseum.org/art/collection/search/198556","Inscription","Latin inscription in elegiac couplets in frieze: ASPICIS AETERNOS VENERANDAE MATRIS ALUMNOS // DOCTRINA EXCELSOS INGENIOQUE VIROS // UT NUDA CERVICE CADANT ANTE //.. // .. GENU // IUSTITIAM PIETAS VINCIT REVERENDA NEC ULLUM // POENITET ALTRICI SUCCUBUISSE SUAE.
(“You see the eternal nurselings of the venerable
mother,
Men pre-eminent in learning and genius,
How they fall with bared neck before ……
………………………………………………knee.
Honored loyalty prevails over justice, and no one
Repents having yielded to his foster mother.”)"
"467642","http://www.metmuseum.org/art/collection/search/467642","Inscription","(center and three corners): A [image of a knot] E [reversed] (unidentified)"
"467638","http://www.metmuseum.org/art/collection/search/467638","Inscription","(on each corner and in center): A [image of a knot] E [reversed] (unidentified)

(on red horn): W [backwards E] D H N O H N M E H O M (too fragmentary for interpretation)"
"206045","http://www.metmuseum.org/art/collection/search/206045","Marking","Impressed on front of support on base with traces of gilding: Shield"
"505461","http://www.metmuseum.org/art/collection/search/505461","Marking","(labelled): Jean Baptiste Vuillaume a Paris/Rue Croix des Petits Champs"
"505399","http://www.metmuseum.org/art/collection/search/505399","Marking","Label reads: Ao 1575 ververdigte Georg Vell [not Voll, possible Well] / Orglmager zu Nuremberg [h] / Dies [Diss] / Orgelwergk wie man zuzam / men [legt ] und in die Balge legt

Inked inscription on bellows rim below mabels means: ""The keyboard belongs here."" (J. H. vna der Meer, October 1976)"
"206499","http://www.metmuseum.org/art/collection/search/206499","Inscription","Written in ink on underside of central plaque: [1] 96 (probably price in livres); Written in pencil: [2] ""Milieu""

Other plaques have small rectangular labels printed with interlaced L's and overwritten with number 60; one with ""Droit"" in pencil, one other with ""Tiroir."""
"206499","http://www.metmuseum.org/art/collection/search/206499","Marking","Painted in blue on underside of central plaque on drop front: [1] Interlaced L's (factory mark); [2] Y to the left and right of mark [1] (decorator's mark and probably date letter for 1776)"
